,advancements_50,advancements_35,advancements_25
0,0.006570286756780861,0.0018637352486745914,0.0033412010952175606
1,0.006967732461498593,0.023258257468640284,0.023849313763684942
2,0.03134993526743212,0.043539156474808466,0.044117475515401725
3,0.042439040443755564,0.06094761811145522,0.060534396035562835
4,0.08463221142130221,0.08940518020009751,0.08379085843789537
5,0.08299884133045517,0.10053490749455417,0.10091157801569614
6,0.11695916630440624,0.11667633304318774,0.11607873195217645
7,0.12046247663933095,0.14302832719163533,0.14199314995411172
8,0.16051075580204538,0.15960858840497474,0.15726828251206212
9,0.1651965391227618,0.18229384770754875,0.1838813252957563
10,0.1622981349933756,0.19948494830418967,0.20358392917197815
11,0.22060534762339765,0.22190485465693247,0.21959046024034387
12,0.21724371339734627,0.2406304555934107,0.2422842271853253
13,0.2675485211421843,0.26275252629137624,0.26737898352493417
14,0.26511160203100265,0.2818075520235609,0.2831408485996225
15,0.004850958475029731,0.004951249425771912,0.007035835463201171
16,0.0246955102198583,0.02308361705927901,0.02280736190333392
17,0.02327563349810768,0.042047096163646144,0.04229084488676228
18,0.05923537123355036,0.06381132155233105,0.057458895818581136
19,0.060256710336017386,0.08535963041223849,0.08793001260823755
20,0.09683275593308359,0.09902970041263685,0.09919057513608488
21,0.11811502614205037,0.12268133916544785,0.11613442269311933
22,0.10662030287499512,0.14119331738123717,0.1397399407403516
23,0.14865459177793236,0.16153618970499817,0.16112131700214138
24,0.17743353168899026,0.1770747377294471,0.17359153585682824
25,0.19531122214236404,0.20272031338642243,0.20506186905143442
26,0.20484578736752757,0.22174334513770294,0.2232015063962506
27,0.23750378040844708,0.24273188044637672,0.23589928082534448
28,0.26320647938343,0.2605406844833441,0.26030160762805965
29,0.2637513600094878,0.2818878441277829,0.2826052692520488
30,0.003729536206454147,0.006197262685054159,0.008742741559417195
31,0.0076572884001413245,0.023343864310518797,0.02257000356528952
32,0.04386834591726391,0.044706574474859435,0.044638776265445726
33,0.035518731375206114,0.0615346576182886,0.06370720359588596
34,0.080031168340763,0.08575605015987964,0.07854612935544339
35,0.09818300307510201,0.1020487824417689,0.09889447904004506
36,0.09462198093093072,0.12353909872641017,0.12340200666130309
37,0.13804115284664065,0.1425364964462804,0.1359126261696589
38,0.1329794840814186,0.1619966057213626,0.16406294743377578
39,0.15288355206754684,0.18117843423517774,0.18240806600683593
40,0.19828417099738502,0.20334228558166054,0.20053379762019882
41,0.22363401621675508,0.2238443249813566,0.22367186922497254
42,0.24065156508401522,0.24117780000893546,0.23689918587716036
43,0.261900565614879,0.26331061196396655,0.2619684401510593
44,0.2798626007719382,0.28311698222359105,0.2783630824699308
45,0.0077821002957713095,0.004541221025801977,0.0047655311171583056
46,0.0856646902023374,0.0945613747471717,0.07431919530229379
47,0.04217500384186166,0.04392860741942016,0.03733783990161706
48,0.06428135154615301,0.0659117263073524,0.06428058111689947
49,0.13859796268585473,0.1186930459319414,0.14442435895190997
50,0.09491701630259002,0.10365060651121319,0.10105296587287341
51,0.1331694657720737,0.12939481283350332,0.11997944345566938
52,0.15815090380036056,0.1603826774653708,0.14153501303650992
53,0.1616710135236614,0.16141110263098568,0.15683686894738058
54,0.18139647340692136,0.18307169220522918,0.1777686208756619
55,0.20274528961940969,0.20168629491249584,0.20052479596784745
56,0.2210994767617963,0.22391452169137432,0.2195698534786772
57,0.22924900545162072,0.24249980831374424,0.24463227830629589
58,0.23435634025710217,0.2603385730310957,0.2610815961155572
59,0.2789182049625424,0.2821238891043603,0.27733962369704496
60,0.04978036938797503,0.05333451969938668,0.04478800495443203
61,0.08090125931554513,0.05189360741499701,0.06510970797506513
62,0.07244799124026761,0.10949947222010588,0.11443300764662426
63,0.0761983451671595,0.10189975892797078,0.12718780270306687
64,0.08216165403850725,0.08781395988385207,0.08065331643563253
65,0.13796502532203753,0.09872702467718536,0.10494554570813594
66,0.1254933598825478,0.1319004776602159,0.11826017390512279
67,0.1351372269125579,0.13569896197698308,0.1450164420697441
68,0.13368422418698458,0.15996118422938993,0.1591644112346064
69,0.20287050630387818,0.1879620740808043,0.17829894833266852
70,0.20118538997367755,0.20458874422181433,0.20006610828371893
71,0.269783165784325,0.22532138604192653,0.21862207032496084
72,0.24501254498182232,0.24259697304037742,0.2373230333195225
73,0.2917137395199064,0.29354287342766977,0.26505938566837284
74,0.2816238628596935,0.21414455492935888,0.1463198658247467
75,0.06330272871475026,0.032406027432428465,0.06723943949733248
76,0.08010298912840398,0.04581197367786117,0.09591918820628828
77,0.06793116295924916,0.07916116054932268,0.10970541969478562
78,0.09369046396258011,0.09799592741853753,0.1411237203850625
79,0.09503865663861173,0.11678968444617034,0.11372555626508463
80,0.13624118160209708,0.13108820512788086,0.12789997347937174
81,0.1584804514967378,0.18643073476605274,0.15477170681775473
82,0.1871051703126799,0.18111727544118883,0.2067834702349299
83,0.18746630791712662,0.2292247927488478,0.22162772397039646
84,0.2518047233880918,0.20681804733199224,0.24154853713860194
85,0.2288944389918556,0.22835245163103352,0.22272672284740053
86,0.25504248828449155,0.23050084026801365,0.24399410894475226
87,0.2743004200144177,0.24416775474241145,0.27092051077804835
88,0.2443754420644801,0.2692104545615806,0.2603917024566774
89,0.26062443592006623,0.2906727329355151,0.31236156497415657
90,0.025909734499868747,0.040080578118910366,0.052061010477025146
91,0.052045625298182074,0.036259474033796577,0.0589440913937066
92,0.07782348986324249,0.12932692957435718,0.12145667514870283
93,0.13536308868178384,0.1352173413591475,0.13786549873164097
94,0.1573036990571624,0.10126732788880795,0.12542198932886128
95,0.13831301428515552,0.1382337008771919,0.12795343180242502
96,0.17524292964760163,0.1605695735143305,0.17183986273212049
97,0.18546948506519165,0.20462557336584905,0.19815455317734892
98,0.2269366566157377,0.209319065783209,0.19117747107460895
99,0.2546789219362295,0.19728257584869693,0.22361118645768915
100,0.2260083251728311,0.2140130497854543,0.24176620688195485
101,0.24063745064692824,0.23530910885416378,0.25024704206370546
102,0.23221984773238497,0.254642743265643,0.2675755951208141
103,0.2571873809274768,0.2768242106725887,0.2739091438798489
104,0.28253028394105023,0.29610461017968204,0.29955625636169625
105,0.0502990037048426,0.09650223917739756,0.11368458262900821
106,0.020325165197394208,0.07128243245384625,0.08353578285703861
107,0.13358644263798336,0.12031797296388907,0.09832013589739765
108,0.11947034018907471,0.11029149555470981,0.1149628001719188
109,0.16249892688102882,0.1186809927396522,0.1590952571225477
110,0.09259884572886695,0.14592688883096455,0.1429532291655608
111,0.17662795368350162,0.19284094126558426,0.15739406245714344
112,0.22765507217060296,0.19628679110395425,0.1742653136089511
113,0.15944384859840893,0.2082238407534317,0.20166532586579256
114,0.2150252080154189,0.2302899639559743,0.20936971885125874
115,0.22592615558643298,0.24928980042776533,0.20477452406017585
116,0.24353259386020365,0.25954985934373576,0.24890710355067322
117,0.2913190330293116,0.2807923937531106,0.2666803931335654
118,0.3416394610747118,0.2788402739401111,0.28980407164055577
119,0.3456025347599067,0.315659559709115,0.2976429626573066
120,0.06684086614471424,0.09640218435775044,0.06653828910030363
121,0.0609396046115625,0.11028962251496303,0.07895785113871659
122,0.046721786103448716,0.0766311291134601,0.0850805984224738
123,0.1494614750661601,0.12209428557376104,0.1401292799653829
124,0.16784178672177932,0.15510620137463152,0.16366322419713172
125,0.1494730631861642,0.1667748353251804,0.18295762721123804
126,0.15735127597112863,0.21252444522865427,0.18141583602570477
127,0.22974003499622342,0.21317258228127067,0.22811825743729913
128,0.23675237184405556,0.24646800036914018,0.2428107000675481
129,0.2655382354621463,0.24707970264289805,0.25084155823788884
130,0.253322136704107,0.2868258178528013,0.2511253422461898
131,0.23632745061543156,0.27030606979368427,0.28886660459775126
132,0.3199194441683498,0.3241451509187173,0.2985388598932005
133,0.301084855037645,0.32056324179775975,0.34147556725424877
134,0.3280442797656949,0.3360163616899611,0.3580969064352443
135,0.08003481908581521,0.1354374238112118,0.12619118291360018
136,0.3431881787193727,0.2769596570726349,0.20919909241330775
137,0.09214749129881415,0.14180404582196404,0.10329842387951639
138,0.1438952873688324,0.17802042632835133,0.1531438113773512
139,0.23275737710201283,0.14881063261887284,0.17621589442039468
140,0.14771224806791486,0.2136981387588667,0.17723765756792328
141,0.23069122614904888,0.2015841078919032,0.2207038849156098
142,0.2517203049243993,0.22201755384219804,0.24385973511748166
143,0.2130280918644224,0.27211016428122886,0.2363671251174002
144,0.2902917644363885,0.26750624439018467,0.28801086011443233
145,0.2389731471836615,0.30575723964953766,0.2686348558160586
146,0.25508497507507666,0.3304536945831565,0.2936742110191027
147,0.3412614981341467,0.3079471742424683,0.33056016467358873
148,0.3085788390477928,0.3680987452904624,0.3325932878968876
149,0.38751281934181747,0.35533058259440864,0.3802453209971447
150,0.06535319886532054,0.1208053437165803,0.08521609275991214
151,0.07716687531871866,0.13089037290597977,0.09268717951732643
152,0.1864889320871269,0.1459927859292492,0.1529549741111218
153,0.5089420566408884,0.4265671627287465,0.3984432395645152
154,0.1366188075638432,0.1922063671208828,0.1542477567003715
155,0.2120071551863476,0.19306388852612305,0.1891190281262684
156,0.22275199568141596,0.2254128971637924,0.2121634456299464
157,0.27167249281827316,0.2167754929312916,0.25171829787435723
158,0.27810724712447826,0.2517925449919751,0.2544061950630401
159,0.2708317389355592,0.2834799227111973,0.26569901419761327
160,0.25331548313826685,0.3154311828039615,0.27570832838892423
161,0.28796882408966734,0.32628859964633344,0.2940032903242207
162,0.3600871529761525,0.3182026856557319,0.37878377633513477
163,0.35995657388726104,0.3879127693027193,0.3804789180862864
164,0.3736712776066239,0.410254382875553,0.3900035769120827
165,0.1641034558101839,0.10772034382429199,0.15617565783864953
166,0.13806055704821668,0.14158555612747623,0.12806761811513245
167,0.18184946618714015,0.147730796705485,0.1588664155407259
168,0.49928968006022606,0.44433568283658814,0.3912297904230971
169,0.5239243837017191,0.45110051138710505,0.401244926543193
170,0.2543056926562994,0.20689034385330346,0.23417781408723332
171,0.22614338824959312,0.26932520158604606,0.22314673340439084
172,0.3039998757514716,0.24353370953361902,0.29175946109664175
173,0.31468692812874655,0.2651694735922813,0.2957650792089735
174,0.2638613198271897,0.3134597144552467,0.28032769691663795
175,0.3068316128477811,0.3277497326616076,0.302931409460529
176,0.33859727026827047,0.35896858055387426,0.34650159024733707
177,0.3410345601290458,0.37468893475155735,0.33428196993260534
178,0.4162539481213749,0.3637493312906036,0.41802370641516085
179,0.35644652102513946,0.4195988068931003,0.3830638788197331
180,0.4868910334778431,0.43723419380809997,0.38435000331337843
181,0.26788393443775727,0.39488899396234395,0.33423695632377104
182,0.5151800802576172,0.5026401174762093,0.5049888737432834
183,0.506823177443087,0.47743226322890114,0.43885964429488733
184,0.49074829479691817,0.44661614012545864,0.4030222774484935
185,0.2844885955791424,0.309113857956941,0.25533513647074335
186,0.38405416260640896,0.35472949965971146,0.30939182338729526
187,0.3981838337316467,0.38570911146511794,0.33404495597614076
188,0.4232088570758678,0.36393363097731085,0.368234506840158
189,0.456018798684233,0.41185139467599025,0.3791354077866155
190,0.32096569319853663,0.21050857541841342,0.17533339184791163
191,0.46776765793950564,0.41399674201081604,0.40934386866833794
192,0.42511542699608207,0.42759503827669165,0.3713591359819893
193,0.3726453703658378,0.42785619938504943,0.39435913773303766
194,0.43853116753522003,0.42018078309938317,0.4195409499220776
195,0.26149063164511266,0.23326625003863197,0.1807402611419374
196,0.2713275472239443,0.24029713651922158,0.19227076353125236
197,0.2869439912754065,0.27118974727193995,0.21783443949337852
198,0.22817568702444468,0.2521752232172108,0.20132180874306047
199,0.36307238385986945,0.3160703981555866,0.346140565461492
200,0.3631300349414895,0.35286643895934977,0.32125865396354975
201,0.45840104012746896,0.38505583831480245,0.3416276767462122
202,0.4210326292544808,0.39782858327510606,0.36468209363291354
203,0.2454130584725936,0.18217789541639517,0.11284036974688164
204,0.44711788751653064,0.38572696833991765,0.4238660430985244
205,0.49284367205719676,0.44702820702905044,0.39624696587530833
206,0.4845044789294583,0.4093197444185833,0.4355506172411723
207,0.6322738034721078,0.5871104005351967,0.495967665617275
208,0.6558681174456549,0.5368623996436797,0.47072675324651136
209,0.5406911018126136,0.569489181111688,0.48495884116633436
210,0.27982919394262085,0.2505123116362422,0.19735778902039425
211,0.3031255024228988,0.2517005229585171,0.20627668511592032
212,0.354836778852272,0.32906065553706043,0.3586788616285186
213,0.4139929252745891,0.3781359876335946,0.3591173787998201
214,0.36798541186660666,0.3206110145215467,0.34644189172354395
215,0.38109857105594463,0.3578014312670874,0.3368955627362735
216,0.3824846845164721,0.3678057579372408,0.4056886136940325
217,0.42243933381742654,0.3989220812518839,0.36436528292829895
218,0.3837156860552959,0.4057473746232845,0.351217772027841
219,0.5036509262724639,0.4563838885393864,0.40133485385012857
220,0.4904529251552852,0.41404437020216417,0.4258802598189374
221,0.5166994671898754,0.4629218471984549,0.40952523821028325
222,0.6517122360286682,0.5214694134949779,0.4562808012532599
223,0.6448539917182973,0.5575659128135086,0.4869011123428527
224,0.48339573099483685,0.45147192640621064,0.42485962996093657
